MARÍLIA;MARILIA;ADAMANTINA;Adamantina;1;1;0;4;5;2;13;11;8;13;6;2;2;68
SÃO JOSÉ DO RIO PRETO;SAO JOSE DO RIO PRETO;JOSÉ BONIFÁCIO;Adolfo;0;0;0;0;0;1;2;0;0;0;2;0;1;6
SÃO JOÃO DA BOA VISTA;SAO JOAO DA BOA VISTA;MANTIQUEIRA;Aguaí;0;0;1;4;1;1;2;9;5;7;12;14;10;66
SÃO JOÃO DA BOA VISTA;SAO JOAO DA BOA VISTA;MANTIQUEIRA;Águas da Prata;0;0;0;0;2;1;3;7;1;5;6;19;29;73
CAMPINAS;CAMPINAS;CIRCUITO DAS AGUAS;Águas de Lindóia;0;0;0;1;8;4;15;27;35;32;59;68;77;326
BAURU;BOTUCATU;VALE DO JURUMIRIM;Águas de Santa Bárbara;0;0;0;0;2;4;1;0;4;8;10;14;4;47
PIRACICABA;PIRACICABA;PIRACICABA;Águas de São Pedro;0;0;0;0;1;1;2;3;4;4;8;6;6;35
BAURU;BAURU;BAURU;Agudos;3;4;1;2;4;5;8;3;17;30;26;18;10;131
SOROCABA;SOROCABA;ITAPETININGA;Alambari;0;0;0;0;1;0;3;3;2;7;4;7;5;32
PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;ALTA SOROCABANA;Alfredo Marcondes;0;0;0;0;0;0;0;0;0;1;0;1;0;2
BARRETOS;BARRETOS;NORTE-BARRETOS;Altair;0;0;0;0;4;2;5;1;1;1;1;1;0;16
RIBEIRÃO PRETO;RIBEIRAO PRETO;VALE DAS CACHOEIRAS;Altinópolis;1;0;0;1;3;0;3;10;8;9;13;16;27;91
ARAÇATUBA;ARACATUBA;CONSÓRCIOS DO DRS II;Alto Alegre;0;0;0;0;0;0;1;0;0;0;0;1;0;2
SOROCABA;SOROCABA;SOROCABA;Alumínio;1;0;2;3;3;0;7;8;18;14;12;5;8;81
SÃO JOSÉ DO RIO PRETO;SAO JOSE DO RIO PRETO;VOTUPORANGA;Álvares Florence;2;0;0;0;1;3;1;0;3;0;5;1;4;20
PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;ALTA SOROCABANA;Álvares Machado;0;0;0;0;1;2;0;2;5;1;0;0;0;11
MARÍLIA;MARILIA;MARÍLIA;Álvaro de Carvalho;0;0;0;1;2;2;0;1;3;0;0;0;0;9
MARÍLIA;MARILIA;MARÍLIA;Alvinlândia;1;0;0;0;1;1;1;0;0;3;0;1;2;10
CAMPINAS;CAMPINAS;REG METRO CAMPINAS;Americana;5;4;8;11;19;37;47;68;87;73;98;120;136;713
ARARAQUARA;ARARAQUARA;CENTRAL DO DRS III;Américo Brasiliense;0;2;4;0;3;6;14;9;2;3;1;21;7;72
SÃO JOSÉ DO RIO PRETO;SAO JOSE DO RIO PRETO;VOTUPORANGA;Américo de Campos;0;2;2;0;0;2;5;2;7;2;2;3;4;31
CAMPINAS;CAMPINAS;CIRCUITO DAS AGUAS;Amparo;4;1;3;6;6;12;10;13;12;27;43;34;27;198
PIRACICABA;PIRACICABA;RIO CLARO;Analândia;1;2;1;6;10;31;44;51;60;63;81;73;58;481
ARAÇATUBA;ARACATUBA;LAGOS DO DRS II;Andradina;0;1;0;2;1;1;1;2;0;6;5;3;0;22
SOROCABA;SOROCABA;ITAPETININGA;Angatuba;0;0;0;0;0;0;4;4;9;8;12;24;35;96
BAURU;BOTUCATU;POLO CUESTA;Anhembi;0;0;0;0;0;1;1;0;0;7;7;5;7;28
PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;ALTA SOROCABANA;Anhumas;0;0;0;0;0;0;0;2;0;0;0;0;1;3
TAUBATÉ;TAUBATE;CIRCUITO DA FÉ - VALE HISTÓRICO;Aparecida;0;0;4;6;14;14;32;44;32;25;29;28;23;251
SÃO JOSÉ DO RIO PRETO;JALES;JALES;Aparecida d'Oeste;0;0;0;0;0;0;0;0;0;1;0;2;0;3
SOROCABA;ITAPEVA;ITAPEVA;Apiaí;0;0;0;1;0;0;1;1;5;8;2;12;18;48
SOROCABA;SOROCABA;SOROCABA;Araçariguama;1;3;9;5;1;4;10;8;27;13;28;32;29;170
ARAÇATUBA;ARACATUBA;CENTRAL DO DRS II;Araçatuba;5;5;3;10;6;14;25;29;21;22;20;24;20;204
SOROCABA;SOROCABA;SOROCABA;Araçoiaba da Serra;0;2;3;4;2;6;7;5;14;6;7;11;19;86
FRANCA;FRANCA;ALTA MOGIANA;Aramina;0;0;0;0;0;0;2;0;3;4;1;3;1;14
BAURU;BOTUCATU;VALE DO JURUMIRIM;Arandu;0;0;0;0;0;0;0;0;0;2;5;8;28;43
TAUBATÉ;TAUBATE;CIRCUITO DA FÉ - VALE HISTÓRICO;Arapeí;0;0;0;0;0;1;1;1;6;16;8;13;20;66
ARARAQUARA;ARARAQUARA;CENTRAL DO DRS III;Araraquara;6;8;20;14;15;22;27;32;34;36;57;85;58;414
PIRACICABA;PIRACICABA;ARARAS;Araras;1;0;4;9;5;8;20;20;24;39;50;38;34;252
MARÍLIA;MARILIA;TUPÃ;Arco-Íris;0;0;0;1;0;0;1;0;1;0;0;0;0;3
BAURU;BAURU;BAURU;Arealva;2;1;7;10;5;9;14;20;25;23;20;15;13;164
TAUBATÉ;TAUBATE;CIRCUITO DA FÉ - VALE HISTÓRICO;Areias;0;0;0;0;1;0;0;3;1;0;3;1;3;12
BAURU;BOTUCATU;POLO CUESTA;Areiópolis;1;0;0;1;1;1;1;11;7;11;25;43;36;138
SÃO JOSÉ DO RIO PRETO;SAO JOSE DO RIO PRETO;CATANDUVA;Ariranha;8;9;18;24;29;31;54;52;84;88;91;67;24;579
CAMPINAS;CAMPINAS;REG METRO CAMPINAS;Artur Nogueira;2;4;12;15;19;17;22;43;38;41;53;76;88;430
GRANDE SÃO PAULO;MOGI DAS CRUZES;ALTO DO TIETÊ;Arujá;3;1;3;7;11;17;31;37;43;34;59;56;12;314
SÃO JOSÉ DO RIO PRETO;JALES;JALES;Aspásia;0;0;0;0;1;0;0;0;0;0;1;0;0;2
MARÍLIA;ASSIS;ASSIS;Assis;25;31;70;64;67;93;87;37;6;1;4;18;215;718
CAMPINAS;CAMPINAS;BRAGANÇA;Atibaia;12;26;28;36;101;175;219;277;321;373;345;404;299;2616
ARAÇATUBA;ARACATUBA;CENTRAL DO DRS II;Auriflama;1;0;0;0;0;0;0;0;0;0;0;0;0;1
BAURU;BAURU;BAURU;Avaí;0;0;0;0;0;0;0;1;0;0;1;0;0;2
ARAÇATUBA;ARACATUBA;CONSÓRCIOS DO DRS II;Avanhandava;0;0;1;2;0;0;0;0;1;5;6;5;4;24
BAURU;BOTUCATU;VALE DO JURUMIRIM;Avaré;5;4;8;25;16;14;46;27;57;74;80;149;106;611
SÃO JOSÉ DO RIO PRETO;SAO JOSE DO RIO PRETO;SÃO JOSÉ DO RIO PRETO;Bady Bassitt;2;2;0;1;3;4;7;11;14;3;6;13;8;74
BAURU;BAURU;BAURU;Balbinos;0;0;0;0;0;0;0;0;1;1;8;2;1;13
SÃO JOSÉ DO RIO PRETO;SAO JOSE DO RIO PRETO;SÃO JOSÉ DO RIO PRETO;Bálsamo;0;1;1;1;2;2;0;4;3;5;4;2;0;25
TAUBATÉ;TAUBATE;CIRCUITO DA FÉ - VALE HISTÓRICO;Bananal;0;0;4;6;4;3;17;17;23;22;19;67;71;253
BAURU;BOTUCATU;VALE DO JURUMIRIM;Barão de Antonina;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARAÇATUBA;ARACATUBA;CONSÓRCIOS DO DRS II;Barbosa;0;0;0;0;0;0;0;1;0;1;0;0;0;2
BAURU;BAURU;JAU;Bariri;67;112;125;331;367;358;337;373;261;164;179;140;52;2866
BAURU;BAURU;JAU;Barra Bonita;1;1;1;3;7;3;3;8;8;12;6;18;6;77
SOROCABA;ITAPEVA;ITAPEVA;Barra do Chapéu;0;0;0;0;0;0;1;0;1;1;1;4;6;14
REGISTRO;REGISTRO;VALE DO RIBEIRA;Barra do Turvo;0;0;0;0;0;1;3;4;10;8;9;22;7;64
BARRETOS;BARRETOS;NORTE-BARRETOS;Barretos;2;4;10;22;24;49;76;76;97;112;144;170;110;896
RIBEIRÃO PRETO;RIBEIRAO PRETO;HORIZONTE VERDE;Barrinha;0;2;8;3;11;17;17;41;30;15;7;6;5;162
GRANDE SÃO PAULO;OSASCO;ROTA DOS BANDEIRANTES;Barueri;0;1;1;10;10;16;58;76;74;60;65;39;7;417
MARÍLIA;MARILIA;TUPÃ;Bastos;1;0;0;1;0;0;2;1;1;7;6;0;1;20
RIBEIRÃO PRETO;RIBEIRAO PRETO;VALE DAS CACHOEIRAS;Batatais;14;16;24;47;91;119;143;163;115;90;62;8;0;892
BAURU;BAURU;BAURU;Bauru;23;41;64;134;185;289;297;271;191;241;323;350;10;2419
BARRETOS;BARRETOS;SUL-BARRETOS;Bebedouro;41;122;298;258;332;321;530;488;359;101;22;17;14;2903
ARAÇATUBA;ARACATUBA;CENTRAL DO DRS II;Bento de Abreu;0;0;0;0;0;0;0;0;0;2;0;0;0;2
